balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
54711|983|31|1|716094.69|333676.05|237917.365
31912|1422|84|2|36513.54|435800.02|596477.065
69419|1583|17|1|954212.07|534746.84|361451.57
292|372|70|2|742199.86|713600.76|233863.77
59798|1709|69|1|900270.91|6572.61|455243.535
25306|800|6|2|15579.73|223324.04|207460.04
66|484|73|3|734027.79|25798.26|510649.755
61249|274|28|1|522465.88|430760.04|525052.66
1431|1147|19|1|613355.56|284045.96|425612.545
67168|583|41|2|410210.58|445865.38|518208.2
1589|1247|33|1|272720.94|253584.46|789455.88
2813|1376|10|2|831048.42|530160.47|420567.945
9391|654|73|3|270248.19|32269.56|761278.79
69303|478|43|3|518640.35|337566.14|893023.645
57716|666|6|1|195.67|933704.6|592695.14
54965|1212|75|2|8709.37|203464.47|147433.695
51573|628|43|2|902227.27|369787.15|759935.845
15771|1079|78|1|313727.45|318655.56|535989.925
24411|242|11|1|382234.42|871859.15|80187.625
73764|772|63|1|514949.13|634246.63|538848.6
6364|519|45|2|924686.44|74522.88|348483.92
76167|1666|95|3|295264.67|325294.03|152577.305
64997|1302|72|1|495742.47|512648.59|658390.375
23521|22|59|2|321683.59|730834.66|568808.42
41847|385|17|2|459078.36|868847.22|113911.28
57630|1160|62|1|870169.78|1579.07|61302.47
56111|168|62|2|719846.6|45558.34|407406.33
69638|804|30|2|898237.64|709647.33|271053.395
34255|369|96|2|681606.08|995121.13|714333.12
15261|68|85|3|528769.1|971948.26|675671.475
94017|1353|40|2|139059.93|495673.61|452040.045
31943|129|89|1|4096.97|305453.72|511031.385
16634|1170|3|3|813340.88|409509.32|464566.655
59933|342|2|3|811029.21|698889.78|371895.815
98542|1375|47|2|738965.59|82061.9|625169.845
16629|1660|70|2|548498.61|453127.75|803385.525
83647|1205|10|2|246294.96|782763.91|762658.01
69014|1740|60|3|31033.45|688167.76|332969.65
1768|293|92|1|242002.14|49808.06|968556.13
87883|963|57|2|473405.01|275834.21|280752.54
11161|401|65|3|705985.2|970372.29|342139.14
66147|893|42|3|653025.94|242980.07|417044.235
79100|1091|89|3|180607.27|772650.7|520801.85
4311|1356|75|2|934722.02|214940.24|623740.865
54978|1187|1|2|794473.27|195026.62|605018.33
86620|263|53|1|699877.92|458881.46|221935.745
40966|870|38|3|742589.58|343525.45|877268.41
15716|467|38|2|320410.49|311806.62|638066.48
25603|992|79|3|712021.19|550876.79|650707.055
75477|1096|16|2|240394.42|962051.49|399961.695
98950|1391|96|2|514497.18|567034.19|554733.795
74370|473|21|3|167.69|824212.88|807928.045
75454|409|36|2|638682.5|631470.46|926455.54
64793|1111|59|2|388354.84|965651.97|247293.185
95194|1466|37|2|557774.32|499776.11|673960.635
66940|1533|87|1|482027.46|899072.6|739110.96
90557|1442|25|3|175589.06|68638.35|570174.04
32867|216|85|3|409893.66|798986.49|411513.02
6411|1706|30|2|763409.79|866895.92|816865.45
87196|1297|51|2|189281.07|185540.09|472404.015
79504|685|76|2|525629.07|195037.98|258102.49
45718|485|13|2|516197.33|225475.98|527482.545
5101|170|55|2|369375.97|658979.16|503476.085
38720|900|24|2|336271.23|273121.77|334417.275
20259|1785|81|1|450135.06|481539.36|804812.215
40290|1280|55|1|567765.27|227347.02|814356.535
79927|1293|35|3|913241.27|865454.31|475475.705
74412|873|39|1|494754.45|76695.61|88044.37
69110|165|14|3|978791.52|833958.1|238268.165
4453|1048|37|3|223418.35|157660.0|454201.435
95246|236|21|3|952196.32|230351.44|73796.345
14151|130|33|1|741723.3|657109.65|289011.52
53161|1341|24|3|146957.0|920549.36|294253.36
32465|1302|18|3|626912.58|725459.79|413887.36
3641|536|68|1|570154.02|795509.38|445130.18
33081|1351|58|1|554286.01|778412.07|535707.215
53898|1139|71|3|637213.24|120670.43|654387.93
16628|460|55|1|375641.77|360732.65|493728.305
19604|1219|71|2|135425.14|524360.7|694685.115
2870|1642|38|2|914788.42|423349.79|545871.13
79296|423|89|3|244211.08|792890.99|794806.215
3847|1475|75|3|315046.11|179898.02|624871.41
78070|43|6|1|467286.7|773478.77|609875.935
29575|811|40|1|149633.41|144654.38|838644.175
48173|1293|63|3|262827.25|215837.64|941153.45
29835|660|82|2|828300.26|613978.91|942182.63
41770|868|96|1|951903.68|171704.42|623921.095
84820|305|43|2|345020.2|582934.38|373873.525
44022|1250|8|3|973591.59|67360.92|574929.105
62921|1639|16|3|66255.13|602350.05|416912.105
47229|820|16|1|590360.32|486685.71|474107.825
21495|1406|43|2|407701.06|259921.1|476368.14
6032|487|50|3|764832.16|238301.16|359666.025
63815|1631|73|1|125677.69|190351.12|525653.385
48471|1385|68|3|476599.52|553941.73|350994.245
42464|1096|46|3|269939.17|894133.08|639783.62
43793|133|47|1|301001.15|327867.58|608835.02
37502|464|34|2|527457.73|934592.42|832770.325
40189|835|72|2|914247.97|165099.41|380355.585
83133|1429|56|2|599273.69|894088.15|818432.37
48366|1295|33|1|587997.12|482235.54|390368.155
77499|234|5|2|671999.34|743336.78|727851.22
5084|935|25|3|95821.21|144431.29|650557.59
13370|896|21|1|496816.21|154794.09|593373.86
574|1682|74|2|461868.6|163031.83|596220.475
96565|829|26|1|542266.79|919855.21|191595.72
15063|548|8|2|244404.81|108851.53|531525.635
94356|580|46|2|425811.0|37385.85|361771.01
37144|1037|91|2|644408.96|864475.62|389040.175
96022|675|24|1|948945.62|747321.48|428457.74
74363|141|84|3|759771.87|913397.08|617644.29
25581|1811|21|2|69682.48|959692.7|599342.84
8292|715|12|1|131107.25|131227.78|425555.305
14138|1411|59|1|981257.57|64566.84|126881.815
43218|253|10|2|239078.16|835510.96|127816.285
58488|575|85|1|628768.06|564476.94|662712.005
9757|1055|60|2|509231.05|401519.17|464930.965
26375|1725|74|3|585630.24|473127.32|568018.985
85166|386|19|3|387704.3|13908.87|331766.025
29133|1597|25|1|435134.17|3273.03|773176.35
24882|1501|52|2|767026.29|932379.63|427984.64
76849|1068|57|1|152164.7|733896.98|381222.35
29331|1694|5|1|810207.15|817557.83|397048.36
74788|321|46|2|817831.54|565990.86|404288.655
15924|393|70|2|587694.9|834979.74|39965.01
39498|686|88|2|545718.06|626402.68|339938.515
10338|581|37|3|991490.09|267343.16|586703.835
1343|1688|11|2|903116.46|943295.51|488994.51
85112|420|3|3|452677.97|314854.63|819078.65
71155|368|13|2|119409.39|506758.88|55033.85
34946|380|52|2|568599.33|647587.29|295526.955
53914|1527|87|1|985191.22|715529.66|176206.125
13741|453|83|3|281052.95|430810.53|409463.96
98139|45|52|2|843341.09|875970.77|262126.985
50577|569|48|3|622432.05|260906.91|272969.795
52692|1761|36|3|556676.05|97133.83|378118.855
58150|1805|37|2|977011.42|621367.41|589246.805
82385|176|70|2|710560.44|983756.7|538413.015
43177|34|79|3|730870.15|4913.0|636565.855
7276|1545|53|3|173062.23|744195.52|273032.36
35434|1453|20|3|377603.09|100983.31|880838.11
54415|894|69|2|645396.14|403702.73|672222.005
67637|370|35|1|788123.48|241878.25|805688.575
55020|530|4|2|699720.24|830617.9|480166.27
36869|1644|60|1|841563.3|4454.04|394627.685
24869|1488|36|1|888575.38|138816.71|659742.33
69187|1708|82|1|761984.74|697334.51|587574.89
10347|926|52|3|416401.74|501273.27|403170.785
56994|1214|28|3|987129.01|633410.42|598543.715
11902|522|59|1|511278.95|457290.32|299734.505
54766|17|17|2|260249.05|445847.4|620801.175
66424|1041|83|2|980665.48|107498.01|399157.125
52532|1329|37|2|814344.52|172482.08|446097.755
83298|443|74|3|156037.49|503945.53|371113.48
38239|57|84|1|528276.32|638132.2|385453.375
8632|1540|78|3|57898.93|178674.43|524855.55
84955|1527|32|2|709138.89|775096.66|667247.865
69716|1077|12|3|15958.11|831912.62|213068.735
25695|658|39|3|316725.32|808205.35|403526.22
21877|858|90|3|140356.09|383590.06|316297.025
74451|146|42|3|846689.91|308692.38|284576.57
69354|1714|44|2|509467.98|106758.5|322292.82
68663|700|56|2|634328.49|913433.14|506680.77
37917|942|85|3|231101.13|144437.3|439135.11
21274|531|44|2|781845.47|985008.58|571529.145
6094|1598|36|1|171953.46|863521.31|625353.39
99608|658|88|1|971771.99|225017.54|411928.02
79441|106|25|2|67262.0|864759.27|538511.115
55305|327|79|1|210764.32|836881.61|429009.815
67447|303|59|3|728141.49|250734.06|482742.605
18374|465|66|3|180110.83|691326.64|492968.28
97097|319|61|3|759679.52|330648.43|414396.705
98322|358|7|1|937818.01|351412.64|135517.03
83150|1069|92|3|215346.91|909684.43|885877.945
75344|1063|5|3|268314.12|105777.85|566921.045
65973|828|60|2|94790.27|378564.11|515391.005
65439|1685|36|2|969131.78|663973.5|416476.8
55912|1069|94|1|333109.27|39199.7|625500.4
90335|1656|91|1|581101.11|518810.89|593327.06
29151|1279|97|2|849588.5|910784.91|243436.325
2968|953|61|1|221099.73|79176.52|458816.975
29658|474|50|2|722080.1|537199.57|243511.46
13854|808|56|2|181496.53|499506.02|430568.905
18098|1327|92|3|284358.15|451465.62|549918.0
39979|409|36|2|953687.11|62782.28|263488.655
63116|790|84|3|864306.75|634341.12|568506.155
95572|1527|39|3|704302.96|51633.83|564276.44
77914|1064|55|1|783.63|129496.32|630163.71
55308|1434|76|1|122901.39|901565.36|485896.23
65064|1378|80|3|840272.72|352212.4|410524.925
95342|948|47|3|574568.33|198116.93|546764.6
19613|404|40|3|14726.51|134316.36|512677.665
60670|653|86|2|100470.49|368484.16|67104.185
18851|378|13|1|572078.66|657869.46|933215.49
9174|1142|87|3|824365.82|765570.56|409119.61
16372|1217|32|3|27836.58|344652.99|722149.37
72500|1392|13|1|68770.4|588728.91|541695.855
88736|139|48|2|747947.99|561653.78|582513.865
7542|539|88|3|939740.03|938671.76|233783.925
41051|1733|9|2|153355.56|171050.92|556943.075
78416|1292|43|2|762307.03|181350.02|592193.48
25386|289|76|2|618820.91|595126.74|756015.055
71437|301|70|1|917656.86|624171.94|617179.605
1682|1629|59|3|221364.06|634552.99|389460.395
66884|504|66|3|181039.82|452922.59|313514.01
90553|905|95|3|519689.9|192819.0|435536.185
42402|1286|7|3|163730.28|714154.14|410373.08
9844|1795|51|3|923911.71|592586.32|648916.365
79814|740|66|1|648460.0|642972.97|653253.695
70731|1716|46|2|835181.49|471117.19|573587.765
67114|293|64|3|699626.98|124462.22|544452.365
74815|511|44|3|614723.77|930915.59|94537.905
69430|441|64|2|345031.58|322464.51|562799.735
87805|237|7|3|180228.99|604147.04|865610.295
12040|1704|36|3|386155.53|107344.1|707841.96
46270|573|35|1|40392.98|225358.68|988199.255
60387|1477|92|1|326972.99|682765.92|512750.92
85256|1778|65|2|130209.85|890299.37|283722.145
58942|1402|95|1|645464.75|429046.06|349890.075
39204|1466|41|1|615617.77|266070.85|609161.975
64184|1734|8|1|496586.41|104051.47|565538.095
14229|359|80|1|750946.31|316562.51|184955.125
47332|1403|90|1|255350.1|350854.65|821415.36
41183|1562|79|3|169881.86|821954.85|331157.95
89771|1061|25|3|285504.95|580100.87|229635.19
81102|327|78|3|731879.23|419970.26|521424.835
69965|619|54|3|138472.28|224095.98|433173.95
94298|810|59|1|106610.06|433063.35|289453.185
9450|434|57|1|103461.55|569831.3|656746.91
13801|963|53|1|553200.85|559598.75|523448.0
92162|1530|54|1|50299.68|130012.75|26944.065
42159|377|32|2|374350.09|635354.18|55197.565
26827|1793|10|2|744085.64|572891.35|609918.155
71644|801|63|3|52254.34|166281.98|450633.07
48474|1688|25|3|484186.44|556554.74|749453.07
9832|793|41|3|832640.56|415734.58|407720.115
26913|1651|63|3|420430.32|156090.8|766772.16
71757|1020|98|2|760226.89|235711.87|386909.495
15711|436|53|3|533290.3|970332.92|639890.545
58964|1331|54|3|925236.06|996669.56|533104.57
47646|1014|21|1|290506.88|260967.8|553611.515
45945|659|6|1|560191.24|572111.02|491243.925
60029|1232|59|3|261135.75|70762.45|326885.19
76457|775|74|1|177122.56|709770.62|404942.485
4339|248|74|1|874709.04|739951.19|891479.34
86535|716|24|1|416933.6|835716.79|494395.885
41162|801|99|3|813921.74|598675.27|442343.805
4252|1002|28|1|810362.31|651949.31|690103.905
98075|309|58|1|881038.13|844052.56|329036.59
27169|1731|20|1|526232.51|9148.48|219107.455
58521|768|47|1|420576.01|942173.67|577311.315
22288|939|9|1|25013.05|126307.12|435530.16
97175|494|44|2|404931.84|452173.54|763214.08
95604|622|49|3|694878.5|546650.24|533243.165
74676|400|31|2|661873.53|646235.05|581198.725
59640|1016|75|1|992607.16|863316.99|309977.61
71937|1753|52|3|201445.17|858414.39|813530.545
9211|686|34|1|760550.54|524431.63|467774.68
240|279|66|3|125875.24|682723.85|344051.625
98463|664|14|2|118414.01|571030.92|427856.68
16156|105|21|3|121738.55|462749.46|319014.695
36122|1072|7|3|387571.84|185444.24|794350.415
71354|1678|85|3|549285.08|621068.59|382728.075
96242|1561|96|2|862013.84|950800.93|469926.745
56090|456|20|2|276681.39|650772.48|210397.54
88261|1617|78|1|520628.79|511357.38|529586.12
16415|1210|6|2|503852.23|653450.69|436299.23
23830|113|29|3|304985.75|946514.97|882203.69
41235|131|60|2|242157.34|807286.04|258624.58
1481|1465|76|3|298138.44|217503.73|333757.935
1538|23|90|1|572085.58|756838.16|504553.905
71980|913|8|2|736457.61|420277.15|545751.925
21059|1557|62|1|982441.38|352523.1|575000.785
18377|1128|17|2|376469.7|94991.51|776102.92
99649|1791|14|2|845168.05|762816.63|543841.39
2846|137|58|2|861821.08|848042.36|594763.78
1301|1009|88|3|632291.93|915902.6|257429.105
23214|1422|4|3|57903.18|896650.35|680048.025
50860|660|18|1|363549.73|264565.15|522960.165
79157|685|52|1|593180.95|561781.3|218823.74
48345|609|12|3|784146.51|849406.91|441812.75
67406|1573|54|3|479135.9|227661.69|672040.32
80868|1579|70|2|555949.95|2544.43|311386.28
37504|524|48|1|748551.07|778335.16|588269.84
12630|403|90|2|541028.23|440936.19|92302.945
81220|1466|23|2|537147.09|122755.51|653869.565
57398|1100|64|3|371750.69|33929.75|761329.025
80095|1631|86|2|517057.67|755915.01|672014.175
87864|424|14|3|519885.43|137856.65|661596.38
31454|1118|84|1|744872.71|514134.44|267685.09
66460|1354|84|2|509562.4|637084.46|410416.88
66311|1388|5|1|946848.44|562771.82|560380.495
51754|96|81|1|305812.75|435890.4|317320.63
92350|1568|73|1|964555.87|781303.77|424141.73
48199|619|52|2|86770.36|88586.65|711073.49
65801|1810|94|1|8229.64|251279.15|630289.995
64696|518|89|1|294409.87|158069.05|476635.65
2515|543|74|3|935886.77|487923.33|415091.855
21301|962|17|2|966157.78|165359.1|466876.77
58732|84|44|1|13665.34|994193.95|683545.49
25367|1058|3|3|410758.65|284487.85|433687.41
97024|1279|33|1|152404.76|247166.61|266233.115
1575|961|32|2|526434.67|980242.15|736705.85
36786|1578|86|3|17034.36|741991.27|384924.66
23622|249|95|1|610084.29|250147.12|340890.835
36918|190|86|2|410813.86|483078.1|350563.64
80624|1517|97|2|710209.15|913169.59|537409.435
15976|397|81|3|926461.82|402888.88|640529.535
20884|656|80|3|701840.76|535687.3|531378.665
38453|1097|28|3|838679.8|349161.87|339400.975
46047|56|91|1|636872.89|847716.55|881574.71
92328|1025|60|3|716592.64|858359.3|610354.415
44237|676|3|3|275864.88|345145.94|312392.415
36368|700|92|2|400790.65|2352.15|796111.615
41084|1325|9|1|210661.68|936889.88|105650.4
9945|32|78|2|898709.66|537817.9|789607.82
30758|570|9|3|490988.31|960890.52|622152.04
93891|1821|87|1|306811.96|454166.99|599517.185
23788|405|53|1|130383.73|507957.65|320251.515
14851|1297|53|2|367310.99|918336.57|206513.135
82900|921|53|2|341339.17|463466.11|512190.195
67974|1606|98|3|156650.63|275229.85|181042.885
9879|1300|25|1|975602.41|588975.7|427123.915
27233|1520|90|1|274272.24|859979.29|483885.5
72714|98|33|3|343856.39|486245.81|172543.205
71779|1602|29|3|408100.69|329716.29|509480.775
56253|47|74|1|682359.61|526904.39|282016.195
5152|671|33|3|567927.9|765351.67|240312.275
36813|1365|32|1|483928.17|585303.92|524589.35
33788|389|53|1|275594.97|133622.57|528756.365
83652|831|6|2|601801.53|153694.42|473637.35
41747|839|58|3|633426.58|8863.05|348733.955
2774|778|72|3|756429.11|12901.23|598559.545
92193|658|7|1|99558.18|387460.74|437015.35
57977|769|26|2|313548.93|947222.78|861336.135
77409|334|44|1|415737.19|360602.78|883484.195
26580|174|76|1|184807.56|25689.56|182684.855
53949|1581|87|1|927694.64|851136.41|338158.925
67432|409|60|3|263719.26|913752.1|597980.165
78868|984|23|3|660858.09|877276.6|305807.95
90460|1723|75|1|607115.93|205407.85|453840.315
59239|134|28|3|144575.73|803710.37|562167.475
59548|1215|19|1|218193.94|150775.63|605039.755
21729|1485|62|1|181854.83|770838.8|498722.765
37703|104|78|3|491938.34|301066.46|625544.995
84301|868|25|3|29406.17|347833.35|597641.91
2194|290|17|1|304464.56|861400.17|230374.08
14862|104|72|1|729819.01|58302.5|49441.65
84633|1203|28|1|543740.75|426039.49|561695.31
26114|494|8|1|434451.54|977053.35|880941.57
1084|1409|28|1|827482.56|556640.1|819965.24
82270|1445|74|3|494180.46|362367.89|419897.925
40744|474|19|2|24606.44|93689.91|213045.765
1902|204|100|2|737070.34|926964.88|201115.25
54282|1277|73|3|885172.85|880664.53|758329.125
62082|141|38|2|463016.36|161134.09|582603.855
7075|852|46|2|618212.5|39187.06|332941.01
27649|1428|86|1|637790.92|512037.16|166916.66
64416|1192|12|3|125225.14|20917.23|592951.005
44284|1284|31|2|907610.73|194874.79|887953.245
47082|1529|98|2|369757.04|259724.45|211022.265
64907|212|72|3|72780.99|37540.06|694272.495
22262|99|32|1|912704.24|478474.34|206701.74
44831|922|77|3|323906.96|72772.81|515853.105
91555|1045|15|3|707033.54|322859.67|722983.58
4970|315|47|2|943615.62|323379.42|379245.03
70050|561|24|2|315057.72|815887.06|718318.24
31087|1572|19|2|821063.23|977384.75|540269.28
11567|216|72|3|951541.67|319492.95|168330.565
81068|129|68|2|988993.19|144639.86|584540.475
12620|335|99|2|58209.36|223631.43|687248.04
93950|1589|94|2|674456.72|516716.17|895210.46
69219|1357|29|3|564773.52|112331.69|381687.865
41383|621|12|3|283214.49|33894.11|352720.36
32457|1098|34|1|596640.4|684253.46|573053.14
84950|1078|30|2|906850.42|292389.79|705341.315
4448|1729|55|3|829997.44|252812.69|541025.165
93920|47|64|2|552108.43|794655.1|321676.11
83089|935|31|2|287282.75|887226.2|342630.495
97599|467|48|2|911787.83|744108.79|441923.865
10735|317|51|2|204119.75|903394.35|483634.3
60148|428|19|2|973254.48|275802.59|581375.455
46135|1692|75|3|161758.22|330082.31|505201.72
97475|1174|75|1|185711.47|296893.71|323752.34
5221|793|39|2|414929.84|664878.71|623161.965
36327|92|100|2|726303.36|893228.29|624593.15
57931|358|24|1|11136.82|271658.51|785626.045
48432|1240|49|1|917438.18|597705.13|342745.365
71024|1693|14|3|765746.04|90388.47|492833.315
76965|1445|36|2|703837.04|743026.67|500770.2
78291|571|78|2|909066.81|628007.05|365610.81
92353|226|90|1|448020.13|985231.31|664103.36
7712|396|51|2|56212.92|200935.13|422309.825
56627|88|90|2|616719.04|852771.06|725617.55
50308|1072|99|1|951423.34|167040.43|730365.655
75076|1436|87|1|621469.7|613022.25|451087.84
68196|251|5|3|989083.95|514650.64|356873.795
53918|3|62|1|407537.34|175418.14|492869.52
3803|861|67|1|954469.34|737620.12|252110.835
41779|1124|15|1|878406.26|9600.36|637990.66
10294|1020|21|1|514965.69|578528.01|759022.165
62247|538|17|3|354223.54|783391.89|627142.365
