loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
98591|10|24|50|11|1|202068.54|Rejected
49394|57|7|94|38|1|228259.65|Rejected
35341|125|10|2|45|2|463682.82|Rejected
28202|502|11|60|41|1|105725.7|Approved
72837|518|27|19|14|2|495894.96|Rejected
99733|1324|9|22|46|2|493588.7|Pending
57869|17|36|74|46|3|94331.8|Rejected
36751|1276|8|17|45|2|122832.89|Pending
30543|1286|49|99|30|2|22553.92|Pending
36814|85|19|16|10|1|204177.69|Approved
50401|1505|18|59|42|2|421017.0|Approved
38832|1272|2|25|31|1|31643.27|Rejected
40534|511|7|19|49|3|49752.87|Pending
81716|922|28|70|13|3|171237.81|Approved
26156|862|40|38|25|2|277491.98|Pending
71733|1769|2|89|15|3|189846.89|Pending
97837|506|15|48|16|2|137456.84|Approved
79004|1662|6|6|47|3|336390.48|Rejected
19234|1177|7|29|15|3|408800.54|Pending
10799|48|20|18|28|2|380087.96|Pending
85572|1122|39|71|43|2|287683.79|Approved
50977|1048|15|54|35|3|364776.99|Approved
36394|506|44|47|26|2|115132.75|Approved
31537|587|29|36|27|2|13871.51|Rejected
15645|6|8|75|35|2|258307.33|Approved
52288|1084|46|4|31|2|47614.03|Pending
44360|857|24|14|33|2|473816.04|Pending
46362|1152|4|28|35|2|171616.41|Approved
59200|1759|38|90|10|3|493926.87|Pending
68922|1724|7|74|42|1|135051.33|Rejected
64895|1786|20|8|45|3|281625.18|Rejected
92160|910|5|81|19|3|61424.27|Pending
79872|1203|22|60|47|1|248681.5|Approved
38140|1586|31|66|35|2|184541.02|Pending
38661|106|23|37|50|2|392218.5|Approved
38190|1709|13|48|46|1|360111.0|Rejected
93039|68|28|61|4|3|488027.8|Pending
32746|1045|11|76|25|1|209245.14|Approved
19933|1169|28|4|5|1|94808.38|Pending
28019|1544|24|53|2|2|241782.05|Rejected
837|271|11|18|31|2|365397.28|Pending
61317|486|14|76|17|3|401626.94|Rejected
53375|1097|6|72|30|1|495179.36|Rejected
77255|1267|33|8|50|3|370001.61|Rejected
98718|750|44|37|13|1|415599.06|Approved
82933|1285|10|62|12|2|258463.07|Rejected
22849|1345|12|71|9|2|241033.25|Pending
61418|563|19|64|16|2|82177.42|Rejected
20595|500|28|38|2|1|282203.63|Approved
96613|1826|17|10|41|1|215817.7|Rejected
62828|124|33|5|43|2|473034.47|Rejected
17541|74|21|2|27|3|380099.58|Pending
10084|330|16|97|39|3|14469.5|Approved
11412|216|4|61|37|1|442885.98|Pending
99931|1168|37|54|39|2|282590.98|Approved
8273|1185|10|3|22|3|411283.27|Approved
58372|1380|13|52|12|2|396241.05|Rejected
83703|727|4|80|49|2|490628.66|Approved
42931|1809|8|55|44|1|70185.37|Rejected
96700|141|5|37|29|2|31527.13|Pending
42125|218|17|46|23|2|496368.3|Approved
81379|1341|15|76|1|3|399860.09|Approved
67468|615|40|78|1|1|439791.8|Approved
51246|221|6|77|8|1|212326.91|Pending
71054|1758|34|77|23|1|298009.48|Rejected
35290|1193|2|4|3|1|103898.93|Pending
44173|1464|7|30|25|1|453207.02|Pending
42026|1688|12|4|45|2|328923.51|Pending
80279|1731|22|26|18|2|210569.33|Rejected
97028|995|35|76|1|2|140951.05|Rejected
44492|321|1|37|41|2|350189.09|Approved
92671|832|6|13|43|1|322913.07|Rejected
35896|1508|13|42|37|3|428962.42|Approved
72144|1222|23|27|41|3|472339.69|Pending
40460|640|50|34|6|2|469824.7|Rejected
53005|834|15|61|20|3|261792.34|Rejected
24627|839|46|71|22|3|213051.5|Pending
66895|815|24|49|45|3|498341.81|Pending
25167|554|21|17|50|1|398337.67|Rejected
82939|431|4|18|2|3|363542.94|Pending
71766|968|27|38|45|1|126596.96|Rejected
45548|55|18|27|2|3|136934.41|Rejected
3015|626|48|51|17|2|369448.46|Rejected
60922|459|44|75|26|2|486358.18|Pending
8227|607|42|73|21|3|165792.06|Pending
50180|165|41|56|6|1|124900.53|Approved
6105|782|46|31|33|1|488577.8|Pending
14397|427|43|95|32|1|19441.35|Approved
43321|1349|19|93|31|1|104928.04|Approved
97655|1117|16|13|49|2|276018.71|Rejected
73555|351|8|2|48|3|345434.15|Approved
78266|51|18|40|5|1|39285.65|Pending
7919|1240|35|39|10|3|180003.55|Approved
91035|348|41|71|34|2|326777.2|Approved
45715|78|27|3|29|3|262798.6|Pending
12609|1194|37|49|33|3|416639.9|Rejected
62975|1707|14|97|26|1|361227.7|Pending
75324|480|49|78|18|1|137964.75|Pending
34573|882|3|77|15|1|136535.03|Pending
61636|99|10|31|9|1|118255.62|Pending
75073|157|41|98|7|3|61274.75|Rejected
86415|1081|11|52|42|3|157919.57|Approved
14696|1080|48|51|30|2|430001.61|Rejected
85774|1825|33|30|19|2|353388.8|Rejected
84171|341|34|68|10|3|486848.48|Approved
28158|1369|20|32|41|1|220442.04|Pending
34335|81|45|86|24|1|379139.67|Approved
47076|1145|40|14|48|2|115663.68|Pending
46314|821|37|23|19|3|207905.06|Pending
67055|1273|1|11|18|2|172460.44|Pending
40225|1018|5|59|29|1|135583.99|Approved
76559|301|20|98|40|2|404416.28|Pending
28815|1752|12|99|13|1|231707.46|Approved
26525|1393|40|46|35|3|438177.97|Rejected
66124|543|21|18|33|2|85047.78|Rejected
21939|545|26|36|50|2|277740.9|Pending
32584|218|18|23|38|2|64829.61|Approved
34813|1174|1|64|7|1|199624.02|Pending
96230|578|26|91|26|1|466785.47|Rejected
33754|124|5|90|8|3|190796.81|Rejected
60053|656|48|44|24|3|241018.08|Pending
55085|1496|1|79|33|3|353010.42|Approved
48160|1063|34|59|50|2|207146.79|Approved
35733|65|8|13|49|2|62939.98|Approved
36373|1580|15|12|21|1|18766.98|Approved
93462|1311|30|9|36|3|498203.06|Rejected
43341|201|46|31|48|3|104237.34|Approved
26227|883|5|36|7|3|96911.1|Rejected
88310|1555|4|91|10|2|162876.77|Pending
6509|1679|29|56|49|1|221373.31|Pending
38776|802|5|56|50|1|178735.5|Rejected
56351|445|5|69|17|2|358536.35|Approved
9845|807|33|99|2|1|110156.17|Rejected
45878|1758|46|32|4|1|442509.56|Pending
66918|1194|20|13|17|3|96893.38|Pending
23171|94|33|51|23|3|168004.1|Approved
15414|1532|36|13|8|1|366786.93|Approved
96572|304|16|58|30|1|27263.68|Approved
7525|845|41|62|45|3|79377.6|Pending
85639|724|48|64|29|2|15140.33|Pending
93730|655|2|59|32|3|302406.53|Rejected
24011|1243|32|93|33|3|448095.68|Approved
50029|1564|29|48|29|1|291064.28|Approved
22571|1683|20|92|35|2|130443.35|Rejected
97084|1299|15|29|34|2|182325.49|Approved
84069|1516|9|73|7|1|240844.58|Pending
83088|473|38|84|39|2|494735.76|Pending
18457|749|46|58|17|1|419253.32|Approved
46325|1299|35|4|25|3|309393.14|Pending
55446|865|4|90|28|1|149966.33|Approved
17256|1694|10|76|20|1|354557.3|Pending
29237|683|26|8|22|3|144774.22|Rejected
87804|447|7|97|35|2|273975.03|Pending
37465|835|44|53|6|1|80907.63|Approved
49512|493|38|56|8|1|101622.22|Pending
31875|1591|32|71|44|3|483326.06|Approved
69674|1263|20|92|38|1|193425.11|Pending
52229|621|48|67|2|2|255992.83|Rejected
1306|323|2|14|34|3|484758.54|Rejected
38912|839|33|37|46|1|162912.97|Rejected
30578|1479|46|18|17|3|480040.4|Approved
99512|1466|3|59|4|1|329726.35|Rejected
42374|315|39|72|30|1|252408.38|Approved
24159|1333|22|46|44|1|287988.41|Approved
11721|447|9|43|12|1|410233.62|Rejected
6647|672|46|31|26|3|348205.09|Rejected
40560|1479|2|60|30|2|73202.6|Rejected
11194|1527|14|98|10|2|264458.96|Approved
67417|509|34|26|22|1|439027.29|Rejected
89133|1222|28|61|47|1|341756.09|Rejected
91284|653|20|17|31|2|403942.36|Pending
4546|1749|25|70|40|1|344713.71|Rejected
88871|887|16|22|42|2|336599.88|Approved
22141|54|4|31|4|2|173124.57|Pending
82054|264|25|13|18|1|151669.98|Approved
18926|1175|45|34|11|2|384141.28|Pending
84706|929|39|31|39|2|284343.67|Rejected
84524|776|24|22|43|3|398264.82|Rejected
89040|544|46|73|48|3|148348.71|Pending
79248|559|42|75|33|3|475112.53|Pending
2248|1726|49|73|26|2|309995.9|Approved
48691|643|26|94|31|3|394414.26|Approved
97117|245|15|45|27|1|221809.21|Rejected
33291|411|50|53|13|2|71414.59|Approved
15556|471|8|21|26|2|148719.04|Pending
2730|1056|5|38|19|3|370243.66|Rejected
28207|1568|49|67|37|1|228191.73|Pending
67562|1400|34|76|29|3|315658.3|Pending
89004|707|50|86|36|1|42815.29|Pending
29913|17|32|81|17|1|406239.57|Rejected
70282|1127|50|21|13|2|32976.56|Approved
41093|1748|22|44|30|3|254314.19|Approved
30562|259|4|49|43|3|332314.76|Pending
61547|915|29|100|20|3|43025.62|Pending
3057|589|33|22|41|3|331489.35|Rejected
11876|16|26|9|8|1|499921.93|Rejected
62352|1537|41|83|30|1|354439.51|Pending
88423|1663|10|91|44|2|425294.6|Rejected
87042|1036|33|87|28|2|177717.22|Rejected
47844|55|4|83|10|1|395358.21|Rejected
82587|1502|22|77|50|2|371162.81|Approved
61032|1649|28|41|32|1|159110.25|Approved
1967|604|16|79|40|1|402346.93|Pending
31137|196|38|68|13|2|63381.88|Rejected
8055|728|11|73|2|2|90656.57|Approved
48469|1183|47|93|49|1|271266.05|Approved
49051|460|32|39|35|3|215975.31|Approved
64553|110|4|70|18|3|160267.2|Pending
7603|558|3|80|7|3|55285.82|Rejected
78656|504|1|48|6|1|108372.2|Pending
80785|1747|24|37|12|2|265083.03|Approved
2589|1721|14|67|26|1|242766.98|Rejected
2828|690|44|53|41|2|6147.59|Approved
34991|585|39|16|19|2|490444.7|Pending
27180|1769|30|66|7|3|155966.92|Rejected
74139|776|21|51|35|1|209933.83|Rejected
65480|1824|26|40|32|2|226844.78|Rejected
21707|197|28|3|20|3|379839.37|Approved
40419|25|43|45|2|3|121391.47|Approved
21949|361|39|75|6|1|440574.47|Rejected
3109|1778|7|24|14|1|122309.02|Pending
15023|1297|33|43|31|1|230773.31|Pending
3954|992|46|3|15|1|269540.78|Rejected
62576|684|23|31|22|2|6060.65|Approved
79031|1256|40|41|44|2|392672.27|Rejected
94082|989|48|43|37|3|148501.8|Pending
61628|1045|50|100|17|3|484829.74|Pending
1438|1760|8|39|35|2|21154.16|Approved
68564|1213|12|82|33|1|152912.23|Rejected
40973|103|34|32|50|1|50443.54|Approved
99930|832|16|76|42|2|474328.69|Approved
47205|1681|35|92|39|2|299261.23|Pending
92059|1332|22|8|9|2|38728.19|Pending
69411|1012|43|10|50|1|383450.7|Rejected
76320|295|17|5|31|2|469678.45|Approved
99907|1741|37|35|4|1|197258.55|Approved
63839|1459|8|21|14|2|281434.66|Pending
21273|1042|37|69|45|1|261661.08|Rejected
41292|103|25|99|45|3|470380.59|Pending
85703|1773|39|90|45|3|270596.26|Rejected
58630|256|37|88|6|2|346620.22|Approved
16608|1439|1|93|24|3|19459.02|Approved
68387|1495|44|17|17|1|110436.25|Approved
31304|1726|29|16|41|3|264546.05|Approved
26526|574|27|15|49|2|216745.77|Approved
44051|869|3|53|11|1|291549.71|Approved
70840|1575|40|89|15|3|486568.96|Rejected
27849|1581|27|29|43|2|242896.69|Rejected
40144|102|44|1|27|2|337287.23|Pending
46923|1418|50|68|47|2|193763.55|Rejected
95907|398|6|2|7|1|427849.29|Rejected
81595|1039|10|7|19|1|84322.17|Pending
96811|1713|36|63|23|3|79574.61|Pending
47442|866|41|17|18|1|81796.78|Rejected
93838|1287|38|52|1|3|473336.1|Approved
74402|1779|19|52|3|2|318365.44|Pending
90228|960|22|17|43|1|47876.39|Rejected
9004|1440|17|53|33|3|92968.92|Approved
80442|1666|21|48|25|2|58337.83|Approved
46630|481|1|65|21|2|398117.03|Rejected
24023|746|2|63|44|3|369677.0|Approved
31518|903|6|91|23|2|119233.03|Rejected
85736|594|33|33|43|2|351713.61|Rejected
69200|310|15|70|5|3|285342.86|Rejected
73224|1721|34|66|34|2|103688.22|Rejected
653|1010|27|33|46|1|151235.75|Rejected
53390|1500|31|34|31|2|113536.76|Pending
67698|1702|48|23|37|1|413011.87|Pending
74267|1657|30|87|8|3|423365.71|Approved
60624|567|37|43|21|2|419641.9|Pending
75409|48|11|70|22|1|238339.53|Approved
68269|1562|38|56|8|3|200998.89|Pending
83390|1011|42|100|25|2|337555.15|Rejected
39638|1631|22|95|29|3|499026.87|Pending
36730|1527|44|47|46|2|207148.83|Pending
30825|351|24|9|17|3|490517.79|Pending
59045|486|37|51|19|1|444498.29|Rejected
26400|1339|34|13|43|2|400976.68|Rejected
59786|1137|46|77|37|2|377244.94|Approved
54369|968|41|80|7|2|46378.24|Rejected
68859|1464|40|89|19|1|225432.3|Pending
30709|1489|48|84|3|1|334282.83|Approved
55851|1227|43|86|3|2|304088.72|Rejected
52787|721|46|51|42|1|294323.17|Approved
971|555|48|79|4|2|368700.55|Rejected
86083|560|1|25|45|1|40762.55|Approved
48684|1550|11|69|1|1|112305.63|Approved
45787|570|41|80|47|2|255783.56|Pending
75831|484|9|48|39|2|10862.68|Rejected
89289|1491|28|37|11|2|325743.17|Approved
76939|253|25|35|11|3|42741.88|Rejected
69960|1237|44|68|16|2|369102.05|Rejected
26928|310|4|64|2|1|166466.05|Rejected
34785|408|18|92|24|3|355332.91|Rejected
10564|1469|30|1|3|3|397794.14|Pending
52601|853|7|82|4|3|100984.33|Approved
81132|16|33|81|37|1|43937.16|Rejected
90281|928|21|93|9|2|35185.39|Rejected
48624|1745|32|82|31|2|374718.65|Pending
98701|513|4|42|26|1|412428.97|Pending
52150|136|4|89|45|3|469738.26|Pending
6720|438|21|13|28|2|336798.5|Rejected
49901|1001|11|27|13|3|377641.73|Pending
54577|1748|28|100|21|1|206596.99|Approved
96757|193|47|78|39|2|461084.21|Rejected
28436|128|13|64|36|2|232382.26|Rejected
71893|309|1|98|34|3|397630.98|Rejected
78065|870|21|97|3|2|180322.26|Pending
54018|63|46|46|42|2|182311.23|Rejected
71948|63|10|73|7|3|375778.82|Pending
57757|1697|28|86|23|1|52443.26|Rejected
20362|761|5|38|37|2|167756.79|Pending
53001|1102|6|40|13|2|478823.2|Pending
48270|780|37|16|49|2|174372.54|Rejected
37397|357|11|32|24|3|322878.97|Pending
90303|1390|38|31|6|3|126827.74|Rejected
49940|267|45|59|41|1|123168.27|Rejected
48593|1527|30|9|47|2|450193.43|Approved
85079|294|36|39|37|2|291646.12|Rejected
41651|845|36|46|9|3|90014.06|Approved
86298|416|41|90|8|2|441088.91|Approved
81094|1197|13|50|32|3|110092.93|Rejected
76416|248|47|9|15|3|32414.11|Pending
29466|251|47|93|1|1|482571.48|Approved
24928|12|34|91|38|1|272036.34|Rejected
91906|1701|3|47|45|3|7403.01|Rejected
48468|1214|45|73|16|2|44443.44|Rejected
20589|1452|29|65|10|3|239937.16|Rejected
24949|1794|41|65|3|3|263060.02|Pending
57527|571|9|33|47|3|294887.38|Approved
37460|1217|38|61|35|2|50851.54|Pending
70798|1033|49|72|27|1|86196.49|Approved
40785|604|4|39|3|2|289623.19|Pending
37201|362|43|89|18|1|19316.87|Pending
82272|649|45|7|40|1|315738.23|Approved
41680|1710|14|71|42|1|317902.57|Approved
50151|223|40|39|4|3|11698.91|Rejected
2401|215|48|58|33|3|83843.98|Approved
22801|1062|47|91|37|2|249441.95|Rejected
62505|1739|12|63|33|3|163979.39|Pending
61878|35|41|82|24|3|120301.67|Approved
43369|1086|38|89|40|3|117238.04|Approved
31524|166|26|59|38|2|154266.68|Pending
28305|1445|37|60|35|3|135350.96|Rejected
85320|895|46|14|15|2|31495.7|Rejected
3193|1678|11|29|21|3|431043.72|Pending
63548|1159|12|5|39|3|489826.29|Pending
13905|1750|7|46|4|3|124120.77|Rejected
16354|378|8|29|19|2|410613.84|Pending
62669|782|33|65|47|3|374217.27|Approved
40956|648|15|82|35|1|148942.74|Pending
81948|1707|31|99|6|2|57724.41|Pending
44740|1608|45|96|47|2|418713.0|Pending
82771|348|7|39|28|1|7131.5|Rejected
12371|477|15|21|30|1|270400.35|Rejected
3340|321|37|95|15|3|233859.2|Approved
68335|941|19|92|2|1|228965.18|Rejected
36301|53|29|79|29|3|255434.03|Pending
17537|394|17|59|32|1|89996.44|Rejected
65475|1782|20|66|14|1|270997.48|Approved
13765|960|31|52|32|2|443703.74|Approved
32018|675|37|29|48|1|167454.77|Approved
70316|1008|43|17|3|3|195996.28|Rejected
31245|435|17|90|13|1|476187.52|Rejected
18405|1732|49|54|26|2|346273.64|Approved
41050|276|13|26|25|1|105125.93|Pending
56265|428|21|31|49|1|44924.2|Rejected
86280|646|15|79|41|2|114286.95|Pending
30441|1623|32|73|46|1|15577.1|Pending
59866|387|47|60|26|1|66065.13|Approved
65640|1795|25|25|15|2|404469.66|Rejected
61914|1794|6|86|1|3|455200.93|Pending
88266|1632|23|40|32|1|212333.47|Rejected
57061|45|47|85|1|1|460535.24|Pending
39210|323|11|75|16|1|85731.02|Approved
30822|564|15|98|22|1|155092.88|Approved
8224|1705|45|52|8|3|121461.51|Approved
40150|1340|43|4|19|1|186199.64|Approved
14454|1546|19|19|48|1|415082.45|Approved
89973|1739|25|27|30|1|337495.07|Approved
96276|1032|11|74|47|3|7169.82|Pending
17233|542|27|62|28|2|18193.68|Pending
29506|158|21|54|1|1|10502.83|Approved
84609|456|37|91|7|2|350507.58|Approved
15449|1393|38|32|44|3|475249.77|Pending
55169|1242|42|36|13|3|242214.92|Approved
73782|868|17|34|6|1|437066.87|Approved
15160|147|15|33|50|3|283955.95|Approved
98733|1819|27|24|14|2|165832.75|Pending
37591|594|42|11|41|3|364595.65|Rejected
1390|1416|26|42|42|2|83223.23|Rejected
21534|1123|39|65|10|2|200601.63|Pending
52438|1234|32|56|42|3|55846.42|Pending
49402|422|9|58|10|3|47978.1|Pending
14626|1298|41|84|19|3|104793.55|Rejected
5406|1078|32|64|42|2|278915.71|Approved
74211|1204|11|92|24|2|481026.43|Pending
46704|254|26|27|3|3|160610.04|Approved
42838|622|43|61|4|3|152070.31|Pending
3975|507|16|56|35|3|311605.47|Pending
94113|1067|49|80|41|1|263944.5|Approved
20229|446|46|71|44|2|466525.97|Rejected
50846|412|3|84|47|3|14367.58|Approved
6445|92|41|44|4|1|16999.21|Pending
60577|1130|45|14|29|3|256682.65|Rejected
40354|191|26|14|8|3|173397.42|Approved
56517|70|21|39|44|2|358073.31|Rejected
95717|1226|19|39|20|1|149331.4|Pending
36658|160|31|86|19|3|398026.82|Approved
90247|1538|45|61|8|1|422210.79|Pending
65538|324|46|3|16|1|16835.61|Approved
87439|1172|10|11|34|3|134978.65|Approved
57072|1584|11|94|47|2|214837.09|Approved
95562|1358|20|45|35|3|88377.02|Rejected
6775|717|22|45|30|1|215496.97|Pending
27404|364|23|14|37|3|207613.51|Rejected
41528|654|18|73|28|1|155703.5|Rejected
66961|497|42|51|8|1|192816.74|Rejected
42720|1038|27|38|5|2|14965.74|Rejected
25958|491|20|43|7|2|253348.76|Approved
72916|1360|33|55|48|3|134219.41|Rejected
86827|189|6|13|17|1|326232.82|Pending
12425|1084|18|35|7|3|425574.35|Pending
50830|1116|8|10|38|3|492198.99|Pending
78284|554|6|24|30|1|168726.22|Approved
68070|1595|21|26|38|3|161416.9|Pending
69176|1082|39|64|36|3|59148.24|Approved
58607|765|48|78|14|1|367737.88|Approved
36701|909|48|95|25|3|252264.86|Pending
75723|698|28|95|4|1|208963.3|Rejected
73134|506|11|39|33|3|368517.25|Approved
84517|633|40|78|47|1|387680.57|Approved
26719|475|11|21|40|2|288921.35|Pending
77185|1325|23|14|30|3|397891.92|Rejected
91977|261|15|78|39|2|333668.3|Approved
86697|123|42|95|32|3|185425.49|Rejected
92563|14|24|96|42|3|431653.95|Approved
42877|94|21|67|43|2|215339.34|Approved
7762|1262|8|6|19|3|190853.37|Rejected
11033|262|20|23|7|3|140476.19|Rejected
35295|522|24|89|25|1|492971.98|Rejected
62536|884|38|97|24|1|163382.49|Rejected
87528|803|42|71|35|1|375921.22|Approved
10148|755|34|95|44|2|302577.24|Rejected
53450|305|18|65|11|3|301021.08|Approved
29167|1668|34|46|8|2|316755.27|Approved
46908|433|37|58|1|1|185698.81|Pending
18932|1041|12|86|37|2|340679.78|Rejected
90380|51|15|13|9|2|336451.08|Approved
59609|1447|39|57|33|2|184985.09|Pending
25517|862|14|15|41|3|217668.12|Rejected
73679|532|20|92|46|3|32006.76|Pending
54850|1052|5|81|32|2|295603.65|Approved
96744|1440|36|37|27|2|102912.41|Rejected
99190|1006|45|84|39|1|444123.74|Approved
62573|187|9|38|38|2|86666.15|Pending
75125|1460|38|46|29|2|5378.93|Pending
17042|286|7|7|47|2|341426.52|Approved
57390|1673|16|40|3|1|389681.64|Approved
69237|1389|27|85|11|1|326191.37|Rejected
83821|792|9|10|30|3|214044.32|Approved
40557|114|12|74|25|1|112364.05|Pending
92218|775|24|28|16|3|393627.34|Approved
65627|52|11|93|33|1|438655.74|Pending
95171|992|30|73|7|1|281536.03|Rejected
7344|463|4|69|37|2|384664.69|Pending
32140|619|37|18|19|1|300679.72|Rejected
45692|1689|15|1|22|3|342984.14|Pending
64339|431|24|22|33|3|111651.47|Approved
7995|1468|41|96|10|2|348706.8|Approved
40976|554|37|45|30|3|123636.75|Pending
6103|404|50|100|43|1|321451.66|Pending
2100|474|27|55|20|3|399877.49|Rejected
97765|216|15|31|47|3|377408.58|Rejected
87135|1790|38|98|44|1|27433.69|Pending
12922|785|15|44|40|3|335139.82|Rejected
44253|239|31|3|37|1|399342.92|Pending
67561|364|31|96|25|2|6758.44|Approved
21278|495|16|69|1|1|266395.7|Approved
86513|1219|21|20|4|2|42002.21|Pending
22309|1685|38|22|29|2|273380.89|Approved
92434|993|11|94|45|2|495491.57|Pending
28946|923|19|41|20|2|124359.98|Pending
61114|346|34|53|29|3|339053.46|Pending
47745|1314|14|67|42|3|150266.56|Rejected
17221|1657|42|91|31|1|330693.57|Pending
65599|773|43|10|13|3|273825.11|Pending
39874|1755|6|62|4|2|73365.28|Approved
68794|1797|43|44|31|3|40295.75|Rejected
37264|605|10|78|26|3|223020.13|Rejected
5768|815|38|19|26|2|467875.16|Approved
7846|934|23|56|47|1|270671.38|Pending
67762|1111|17|37|6|2|237703.21|Pending
36176|1823|15|22|10|1|493873.22|Pending
53324|1518|12|44|33|2|336825.28|Rejected
67965|152|21|75|38|2|176930.67|Pending
68995|1289|17|14|19|3|108110.04|Approved
10652|970|47|6|8|3|347871.88|Approved
95522|1307|24|14|37|1|199476.8|Pending
54322|1241|45|40|21|3|17375.39|Approved
56138|1015|28|86|38|1|352978.21|Rejected
98220|408|31|28|13|3|471815.19|Approved
61588|998|1|100|39|1|172642.05|Rejected
75257|287|35|84|33|1|283644.21|Approved
58255|455|49|26|47|1|115792.2|Approved
43636|315|23|19|48|1|82649.98|Approved
40725|828|11|56|18|2|351966.87|Pending
